MUV-466,MUV-548,MUV-600,MUV-644,MUV-652,MUV-689,MUV-692,MUV-712,MUV-713,MUV-733,MUV-737,MUV-810,MUV-832,MUV-846,MUV-852,MUV-858,MUV-859,mol_id,smiles
0.0,,,,,,,,,,,,,0.0,,0.0,,CID799722,CCc1nnc(SCc2ccc(OC)c(Br)c2)n1N
,,,,,0.0,,,,,,,,,,,,CID1389939,CC(C)CC[n+]1ccn(-c2nc3ccccc3nc2[N-]S(=O)(=O)c2ccccc2)c1
,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,CID666762,Cc1cccn2c(=O)c3cc(C#N)c(=O)n(Cc4cccnc4)c3nc12
,,,,,,,,0.0,,,,,0.0,,,,CID2213091,C=CCn1c(CNC(=O)c2cccs2)nnc1SCC(=O)c1ccc(Br)cc1
0.0,,,,0.0,,,,,0.0,,,,,,,0.0,CID3239144,O=C(Nc1cccc(C(F)(F)F)c1)C1CCCN(S(=O)(=O)c2cnc[nH]2)C1
0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,CID3242617,O=C(CN1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1)Nc1ccc2c(c1)OCO2
,,,,0.0,,0.0,,,,,,0.0,,,,,CID2238215,CCN(CC(=O)Nc1ccc(S(N)(=O)=O)cc1)S(=O)(=O)c1cc(C)ccc1OC
,,0.0,0.0,,,,0.0,,,,,,,,0.0,,CID667399,c1nc(N2CCOCC2)c2sc3nc(N4CCOCC4)c4c(c3c2n1)CCCC4
,,,0.0,0.0,,,,,0.0,,,,,,0.0,,CID653196,CC(C)N(C(=O)CSc1nnnn1C1CCCC1)C(C)C
,,,,0.0,,,,,,0.0,,,,,,,CID3243561,CCOC(=O)N1CCN(S(=O)(=O)c2ccc3[nH]c(=O)sc3c2)CC1
,,,,,0.0,,,,,,,,,,,,CID2252321,Cc1cccc(NCN2C(=O)S/C(=C/c3ccccc3Cl)C2=O)c1
,,,,,0.0,,,,,,0.0,,,,,,CID3105722,C/C(CC(=O)Nc1ccc(N(C)C)cc1)=N\NC(=O)c1ccccn1
,,,,,,,,0.0,0.0,0.0,,,,,,,CID272567,Cc1ccc(NC2=CC(=O)C(=O)c3ccccc32)cc1
0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,,CID664689,CCOC(=O)C1CCN(S(=O)(=O)c2cccc(-c3cn4ccccc4n3)c2)CC1
,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,,CID722364,CCOC(=O)c1sc2ncn(/N=C/c3ccccn3)c(=O)c2c1C
,,,,,,,,,,,,,,0.0,,,CID2445240,O=C1CCN(C(=S)NCCc2ccccc2)CC1
,,,,,,,,0.0,,,0.0,,,,,,CID2224379,CS(=O)(=O)N(CC(=O)N1CCN(Cc2ccc3c(c2)OCO3)CC1)Cc1ccc(Cl)cc1
,0.0,,0.0,,,,,,,0.0,,,,,0.0,0.0,CID3239979,COc1ccc(-c2nnc3ccc(SCC(=O)NCC4CCCO4)nn23)cc1
,,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,,CID3239977,CN1CCCCC/C1=N\C1=C(C#N)CCCC1
,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,0.0,,CID3239973,CC(=O)N1c2ccc(S(=O)(=O)CCC(=O)O)cc2CC1C
,,,,,0.0,,,,,,,,,,,,CID1631958,CC(=O)c1sc(NC(=O)c2ccc([N+](=O)[O-])s2)nc1-c1ccccc1
,0.0,,0.0,,,,,,,,,,,0.0,,,CID652455,Cc1ccc(S(=O)(=O)N(C)c2nonc2C)cc1
0.0,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,CID652454,Cn1c(SCC(=O)N2CCCc3ccccc32)nnc1-c1ccco1
,,,,,,,,,,,,,,0.0,,,CID2214845,O=C(c1ccc(CNS(=O)(=O)c2cccc(Cl)c2)cc1)N1CCCC1
,,,,,0.0,,,,,,0.0,,,,,,CID2284384,O=[n+]1cc(-c2cccc3ccccc23)n([O-])c2c1CCC2
,,,,,,,,,,,,0.0,,0.0,,0.0,CID647019,COCCNC(=O)CN(c1cc(Cl)ccc1OC)S(C)(=O)=O
,0.0,,,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,,0.0,CID791458,O=c1c2ccccc2[nH]c(=S)n1C1CCCCC1
,,,,,,,,,,,,,0.0,0.0,,,CID1965285,CCOC(=O)c1sc(C)c2c(=O)n(Cc3ccc(Cl)cc3)cnc12
,,,,,,,,,,,,,,0.0,,,CID1486686,Cc1ccc(-c2cc3ccccc3nc2N2CCOCC2)cc1
,,,,,,,,,,,,,,0.0,,,CID2279646,COc1cc(C(=O)NC(=S)Nc2ccc(NC(=O)c3ccco3)cc2)cc(OC)c1OC
,,,0.0,,,,,0.0,,,,0.0,,,,,CID1622624,Cc1cccc(OCCCC(=O)O)c1
,,,,,,,,0.0,,,,,,,,,CID2983260,CCOC(=O)C1CCCN(S(=O)(=O)c2ccc(Br)c(OC)c2)C1
,,,0.0,,0.0,,0.0,,,0.0,0.0,,,,,,CID3236740,CCN(CC)c1cc2nonc2c2nonc12
,,,,,0.0,,,,,,,,,,,,CID2876950,NC(=O)C1CCN(C(=O)c2cccc(F)c2)CC1
,,,,,0.0,,,,,,,,,,,,CID9551312,O=C(NC1CCCCC1)C1CCC(CNS(=O)(=O)c2cccc3nsnc23)CC1
0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,CID663327,Cn1c(SCc2nc3ccccc3[nH]2)nnc1-c1cccs1
,,,,,,,,,,,0.0,,,,,,CID6223060,CCCCN1C(=O)NC(=O)/C(=C(/C)NCCCn2ccnc2)C1=O
,,,,,,,,,0.0,0.0,,0.0,,,,,CID769135,NC(=O)c1ccccc1NS(=O)(=O)c1cccs1
,,,,,,,0.0,,,,,,,,,,CID3243010,CCn1cnc2sc(C(=O)N3CCN(Cc4ccc5c(c4)OCO5)CC3)c(C)c2c1=O
0.0,,,,,,,,0.0,0.0,,,,,,,,CID663320,O=C(c1ccc(=O)oc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1
,,,,,,,0.0,,,,,,,,,,CID2213323,CCCCC1CCC(c2nc(-c3cccnc3)no2)CC1
,,,,,0.0,,,,,,0.0,,,,,,CID977219,CC(C)(C)NC(=O)c1cccc(NC(=O)CSc2ccccc2)c1
,,,,,,,,,,,0.0,,,,,,CID1022011,C=CCn1c(CSCc2ccc(Cl)cc2)nnc1SCC(=O)NCc1ccccc1
,,,,,,,,,,,,,0.0,,,,CID2539116,Cc1ccc(C)c(NC(=O)c2cc(-c3ccccc3)nn2-c2ccccc2)c1
,,,,,,,,,,,,,0.0,,0.0,,CID707724,Cc1oc2c(C)c3oc(=O)c4c(c3cc2c1C)CCCC4
,,,,,,,,,,,,,,0.0,,,CID828452,O=c1c2ccccc2nc(-c2ccccc2)n1-c1ccccn1
,,,,,,,,,,0.0,0.0,0.0,,,,,CID748950,CCCc1nc(N)c(C#N)c(-c2ccco2)c1CC
,,,,,,,,,,,,,,0.0,,,CID3761719,COC(=O)c1sc2ccccc2c1-n1cccc1C(=O)C(=O)Nc1ccc(Cl)cc1
,,,,,,,0.0,,,0.0,,,,,0.0,,CID2058449,CCCCN1CCc2c([nH]c3ccccc23)C1=O
,,,,,,,,,,,,,0.0,,,,CID2480556,COc1ccc(CCNC(=O)COc2ccc(-c3ccccc3)cc2)cc1OC
,,,,,,,,,,,,,,0.0,,,CID1214828,Cc1nn(C)c(Oc2ccccc2)c1[N+](=O)[O-]
,,,,,,,,,,,0.0,,,,,,CID2855266,CC(CNc1ccc([N+](=O)[O-])cc1)NC(=O)c1ccccc1Br
,,,,,,,,,,,,,0.0,,,,CID1448653,COc1cccc(N2CCN(CC(=O)Nc3ccc(-n4cnnn4)cc3)CC2)c1
,,,,0.0,,,,,,0.0,,,0.0,,,,CID733984,COc1ccc(OCC(=O)c2c(O)oc3ccccc3c2=O)cc1
,,,,,,,,,,,0.0,,0.0,,,,CID652953,O=C(CN1C(=O)CSC1=O)c1ccccc1
,,0.0,0.0,,,,0.0,,,,0.0,,,,,,CID662268,CSc1nnc(C(NC(=O)OC(C)(C)C)C(C)C)o1
,,,,,,,,,,,,,0.0,,,,CID1484368,O=S(=O)(NCc1cc(-c2ccccc2)no1)c1ccccc1
,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,CID891447,Cc1ccc(OCC(=O)N2CCCCCC2)c(C)c1
,,,,,0.0,,,,,0.0,,,,,,,CID3958676,Cc1cc(NC(=O)C2CCCC2)n(-c2nc3ccccc3[nH]2)n1
,,,,,,,,,,,0.0,,,,,,CID1105537,CCOC(=O)/C(C#N)=C/c1ccc(OCC(=O)Nc2ccccc2)c(OC)c1
,,,,,,,,,,,0.0,,,,,,CID6619626,COc1ccc(Cn2c(CCC(=O)Nc3ccccc3)nc3cccnc32)cc1
,,,,,,,,,,,0.0,,,,,,CID796493,C(=N/C12CN3CN(CN(C3)C1)C2)\c1cccs1
,,,,,,,,,,,0.0,,,,,,CID2769125,CCOC(=O)c1cc(C#N)c(Oc2ccccc2)nc1-c1ccccc1
0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,,0.0,,0.0,CID651944,COc1ccc(S(=O)(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)cc1
0.0,0.0,,,,,,,0.0,,,,,0.0,,0.0,,CID651946,Cc1ccc2cccc(OC(=O)c3ccc4c(c3)OCCO4)c2n1
,,,,,,,,,,,,0.0,,,,,CID3243194,O=C(CNS(=O)(=O)c1cccs1)N1CCCC1
,,,,,0.0,,,,,,,,,0.0,,,CID783500,CC1(C)CC(=O)C(=CNc2ccccn2)C(=O)C1
,0.0,,,,,,,,,,,,,,0.0,,CID5309035,CCOC(=O)N1CCC(NC(=O)CS(=O)(=O)Cc2nc(-c3ccccc3C)oc2C)CC1
,,,,,,0.0,,,,,0.0,,,,,,CID654662,Cc1ccc2occ(C(c3nnnn3C3CCCC3)N3CCOCC3)c(=O)c2c1
,0.0,0.0,,,0.0,,,,,,,,,,0.0,,CID3238497,Cc1cc(C)cc(NC(=O)c2cc(S(=O)(=O)NCc3ccco3)ccc2F)c1
0.0,,,0.0,,,,,,,,,,,,,,CID5307424,O=C1C2CCCN2C(c2ccc(F)cc2)N1c1ccc(Cl)cc1
,,,,,,,,,,,,,,0.0,,,CID5058268,CCOc1ccc(/C=N/Nc2nc(N3CCCC3)nc(N3CCCC3)n2)cc1OC
,,,,,,0.0,,,,,,,,,,,CID5307426,CCN1CCN(Cc2ccc(NC(=O)Nc3ccccc3)cc2)CC1
,0.0,,,,,0.0,,,,,0.0,,,,,,CID648585,CCOc1ccc2[nH]c(=O)c(CN(CCN3CCOCC3)Cc3nnnn3C(C)(C)CC)cc2c1
,,,,,,,,,0.0,,,,,,,,CID648582,O=C1NCN(c2ccccc2)C12CCN(c1nnnn1-c1ccccc1)CC2
,,,,0.0,,0.0,,,0.0,,,0.0,,,,0.0,CID648583,CCOC(=O)c1cccc(NC(=O)CSc2nnc(COc3ccccc3C)o2)c1
,0.0,,0.0,,,,,,,,,,,,,,CID648580,c1ccc(Cn2nnnc2C(c2ccncc2)N2CCOCC2)cc1
,,,0.0,,,0.0,,,,,,,,,,,CID648581,Oc1ccc(CNc2ccc(F)cc2)c2cccnc12
,,,0.0,,,,,,0.0,,,,0.0,0.0,,,CID2220154,Nc1nnc(SCc2coc(-c3ccc(Cl)cc3)n2)s1
,,,,,,,,,,,0.0,,,,,,CID3319881,N#Cc1c(N)n(CCOC(=O)c2cccc([N+](=O)[O-])c2)c2nc3ccccc3nc12
,,,,,,,,,,,,,0.0,0.0,,,CID1246020,Cc1cc(OCC(=O)N2CCCCCC2)ccc1[N+](=O)[O-]
,,,,,,,,,,,,0.0,,,,,CID2950651,Cc1ccc(C(=O)C2=C(O)C(=O)N(CCN(C)C)C2c2ccccn2)o1
,,,,,,,,,0.0,,,,,0.0,,0.0,CID653974,COc1ccccc1N1CCN(C(c2ccc(C)cc2)c2nnnn2C(C)C)CC1
,,,0.0,0.0,,,,,,0.0,,,,0.0,,,CID653973,Cn1c(Cn2nnc3ccccc32)nnc1SCC(N)=O
,,0.0,,,,,,,,,,,,,,,CID653972,COCCN(C(=O)CCC(=O)Nc1ccccn1)C(C(=O)NC1CCCC1)c1ccc(OC)cc1
,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,0.0,,CID653971,Cc1ccc2cc(C#N)c(SCC(=O)NCC3CCCO3)nc2c1C
,,,,0.0,,,,,,,,,,,0.0,,CID653970,CC(C(=O)NC1CCCC1)N(Cc1ccco1)C(=O)c1snc(C(=O)NC2CCCC2)c1N
,0.0,0.0,,,,,,,,,,,0.0,,,,CID657900,O=c1c(F)cn(C2CCCO2)c(=O)n1Cc1ccccc1Cl
,,,,,,,,0.0,,,,0.0,,,,,CID3235855,O=C(O)CSc1nnc(Cn2c(=O)sc3ccccc32)n1-c1cccc(Cl)c1
,,,,,,0.0,0.0,,,,,,,,,,CID3235856,COc1ccc(CCn2c(=O)[nH]c3cc(C(=O)NCCCN4CCOCC4)ccc3c2=O)cc1OC
,,0.0,,,,,0.0,,,,,,,,,0.0,CID659875,CN(C)CC#CCOCCOCCC#N
,,,,,,,,0.0,,,,,,,,,CID659876,CCC(NC(=O)NC1=NCCS1)(C(F)(F)F)C(F)(F)F
,,,,,,0.0,,,,,,,,,,,CID4289750,CC1CSc2nnc(CCc3ccccc3)n21
,,,,,,,,,,,0.0,,,,,,CID2166878,CCCCCC(=O)NNC(=O)c1ccc(-c2ccccc2)cc1
,,,,,,,,,,,,,0.0,,,,CID2410954,CCOC(=O)C1CCN(C(=O)c2cccnc2Cl)CC1
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,CID2159395,CCOC(=O)CSc1nnc(CNC(=O)c2cccs2)n1-c1ccccc1
0.0,0.0,0.0,,0.0,,0.0,,,,0.0,,,,,0.0,0.0,CID2159394,CCOC(=O)CSc1nnc(CNC(=O)c2cccs2)n1CCc1ccccc1
,,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,,CID751563,O=S1(=O)C=C(SCCN2CCCCC2)c2ccccc21
,,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,CID2185728,CCOC(=O)Nc1ccc(S(=O)(=O)NCCCN2CCOCC2)cc1
,,,,,,,,,,0.0,,,,,,,CID3585815,O=S(=O)(Cc1ccccc1)c1cnc2ccccc2n1
,,,,,,,,0.0,,,,,,0.0,,,CID862101,CCOc1ccc(NC(=O)c2cnccn2)cc1
0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,,,CID662103,CCCCCOc1ccc(N2C(=O)CC(N(O)c3ccccc3)C2=O)cc1
,,,,0.0,,,,0.0,,,,,,,0.0,,CID662100,CCOC(=O)c1sc2nc(N3CCOCC3)c3c(c2c1N)CCC3
0.0,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,0.0,,CID662101,C=CCn1c(SCC(=O)Nc2cc(C)ccc2OC)nnc1-c1ccco1
0.0,,,,,,,,0.0,,,0.0,,,0.0,0.0,0.0,CID661454,O=C1OC(Nc2ccc(Br)cc2F)c2ccccc21
0.0,0.0,,,,,0.0,,,,,,,,,0.0,,CID661457,O=C(Nc1ccc(F)cc1)Nc1ccc(Cl)cn1
,0.0,0.0,,,,,,,,0.0,,,,,,0.0,CID661456,Cc1cc2c(c(=O)n1Cc1cccnc1)C(c1ccccc1)C(C#N)=C(N)O2
0.0,,,,,,0.0,,0.0,,0.0,,,,,0.0,0.0,CID661459,O=C1OC(Nc2ccc(Br)cn2)c2ccccc21
,,,,,,,,,,,0.0,,,,,,CID1011742,CCCC(=O)Nc1ccc(C(=O)NNC(=O)c2ccccc2Br)cc1
,,,,,,,0.0,0.0,,,,0.0,,,0.0,0.0,CID1303882,CCn1c(COc2cccc(C)c2)nnc1SCC(=O)Nc1cccc(C(=O)O)c1
,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,CID2365878,O=C(Cc1ccc(S(=O)(=O)N2CCCC2)s1)N1CCOCC1
,,0.0,,0.0,,,0.0,,,,,,,,,,CID3242865,CCc1cccc(NC(=O)Nc2cccs2)c1
0.0,,0.0,,0.0,,,,,,,,,,,0.0,,CID648445,CC(C)(C)n1nnnc1C(c1cccs1)N1CCCc2ccccc21
,0.0,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,CID645495,CC(C)c1nnc(NC(=O)Cn2nc(-c3ccc4c(c3)OCCO4)ccc2=O)s1
,,,,,0.0,,,,,,,,,0.0,,,CID7031,CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1
,,,,,,0.0,,,,,0.0,,,,,,CID2998549,O=C(CCc1nc(=O)c2ccccc2[nH]1)OCc1nnc(-c2ccccc2)o1
,0.0,,,,,,,,,,,,,,,,CID4205526,O=C(CN1CCN(Cc2ccc(F)cc2)C1=O)NCc1cccs1
,,0.0,,,,,0.0,,,0.0,,,,,0.0,0.0,CID731079,CC(C)Oc1ccc(NC(=O)Oc2ccccc2)cc1
,,,,,,,,,,0.0,,,,,0.0,,CID3245769,CCOC(=O)CSC1=Nc2ccccc2C2=NC(CC(=O)NCc3cccs3)C(=O)N12
,,,,,,0.0,,,,,,,,0.0,,,CID3245763,COC(=O)c1sc2ccccc2c1C(=O)OC
,,,,,,,,,,,,,0.0,,,,CID1209480,CNC(=S)N/N=C/c1ccc(OCc2ccccc2)c(Br)c1
,,,,,,,,,,,,,,,,0.0,CID900727,CCOC(=O)N1CCN(C(=O)c2cnsn2)CC1
,0.0,0.0,,,,0.0,,,,,,,,,,,CID2226105,COc1ccccc1OCCOc1ccccc1/C=N/n1cnnc1
0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,CID659939,O=C(Nc1ccncc1)C1c2ccccc2Oc2ccccc21
0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,CID2535696,Cc1noc(C)c1C(=O)OCC(=O)NCCc1ccc(Cl)cc1
,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,,,CID761228,Cc1cccc(NC(=O)c2ccc3ccccc3n2)n1
,,,,0.0,,,,,,,,,,,,,CID2976047,CN(C1CCS(=O)(=O)C1)S(=O)(=O)c1ccc(N2CCCC2=O)cc1
,,,,,0.0,,,,,,,,,,,,CID1189203,O=C(CN1CCN(C(c2ccccc2)c2ccccc2)CC1)Nc1ccc(F)cc1
,0.0,,0.0,,,,0.0,,,,,0.0,,,,,CID839474,O=C(NCc1ccccn1)c1ccc(NC(=O)c2ccco2)cc1
,,,,,,,,,,,,,0.0,,,,CID4969678,CN1CCN(S(=O)(=O)c2ccc(N3CCN(S(=O)(=O)c4cccs4)CC3)nc2)CC1
,,,,,,,,,,,,,0.0,,,,CID839470,CCOc1ccc(C(=O)Nc2cccc(C(=O)O)c2C)cc1Cl
,,,,,,,,,,,,0.0,,,0.0,,CID664206,OC12CCCCC1C(c1ccc3c(c1)OCO3)N(Cc1cccc(F)c1)CC2
,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,CID881112,COc1cc(NC(=O)Cc2ccccc2)cc(OC)c1
,,,,,0.0,,,,,,,,,,,,CID3798860,Fc1ccc(CSc2nnc(-c3cc4c(s3)-c3ccccc3CC4)o2)cc1
,,,,,0.0,,,,0.0,0.0,,,,,,,CID1329012,COc1cccc(NC(=O)CSc2nnc(-c3ccoc3C)n2-c2ccccc2)c1
,,,0.0,,,0.0,,,,0.0,0.0,0.0,,,,,CID310650,Cc1cccc(NC(=O)Nc2cc(C)on2)c1
0.0,0.0,,,0.0,,0.0,,,,,,,,0.0,0.0,,CID866874,O=C(CSc1nnc(Cc2ccccc2)o1)NC1CCCCC1
,,,,,,,,,,,,,,0.0,,,CID2460259,COc1ccccc1NC(=O)c1ccc(NS(=O)(=O)c2ccc(F)c(Cl)c2)cc1
,,,,,,,0.0,,,,,,,,,0.0,CID3244561,Cc1ccc(N(C(=O)C2CCCC2)C2C=CS(=O)(=O)C2)cc1C
,,,,,,,0.0,,,,,,,,,0.0,CID3244562,CCN(CCCNC(=O)COc1cc(=O)n(CC)c2ccccc12)Cc1ccccc1
,,,,,,,0.0,,0.0,,,0.0,0.0,,,,CID3244563,O=c1cc(N2CCC3(CC2)OCCO3)[nH]c(=O)n1C1CCCCC1
,,,,0.0,,,,,,,,,,,,,CID3245211,Cc1ccc(S(=O)(=O)c2nc(-c3ccco3)oc2SCC(=O)NCC2CCCO2)cc1
,,0.0,,0.0,,0.0,,0.0,0.0,,,0.0,,,,,CID868671,CCc1c(C)sc(NC(=O)c2cccs2)c1C(=O)OC(C)C
0.0,,,0.0,,,,,0.0,0.0,0.0,,,,,,,CID868676,Cc1ccc(-c2cc(C(=O)Nc3cccnc3)c3ccccc3n2)o1
,0.0,,0.0,,,,,,,,,,,,,0.0,CID3240389,O=C(C1CCN(S(=O)(=O)N2CCOCC2)CC1)N1CCN(Cc2ccccc2)CC1
,,,,,0.0,,0.0,,,,0.0,,,,,,CID5310017,COC(=O)c1ccsc1NC(=O)C1COc2ccccc2O1
,,,,,,,,0.0,0.0,,,,,,,,CID2829340,CC1=CCC2C(=O)N(c3ccc(C)cc3)C(=O)C2C1
,,0.0,,0.0,,,0.0,0.0,,,,,,,,,CID1095442,CC(=O)c1cn(CC(=O)NCc2cccnc2)c2ccccc12
,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,CID644422,O=C(CSc1nnnn1-c1cccc2c1CCCC2)N1CCOCC1
,0.0,,,,,,,,,0.0,,,,,,,CID972752,CCOC(=O)N1CCN(c2cc3nccnc3cc2F)CC1
,,,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0,,,CID972750,O=C(O)Cn1cc(C(=O)C2CC2)c2ccccc21
0.0,0.0,,0.0,0.0,,,,0.0,,,,,,,0.0,,CID652203,COC(=O)c1sc(NC(=O)CSc2nnc(C(C)C)n2C)nc1C
,,,,,,,,,,,,0.0,,,,,CID976691,N#Cc1nc(COc2ccccc2)oc1N1CCOCC1
,,0.0,,,,,,0.0,,0.0,,,,,,,CID972758,O=C(O)Cn1nnnc1-c1ccc(F)cc1
,,,0.0,,,,,,,,,,,,,0.0,CID3899,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
0.0,0.0,,,0.0,,,0.0,,,,,0.0,,,,0.0,CID1178171,O=C(Cn1cnc2sc(-c3ccccc3)cc2c1=O)NCc1ccco1
,,,,,,,,,0.0,0.0,,,,,0.0,,CID655851,Cc1ccc(Cn2[nH]nc3c(=O)nc(C4CCN(S(=O)(=O)c5ccc(F)cc5)CC4)nc2-3)cc1
,,,,,,,,,,,,,,0.0,,,CID711920,CCc1ccc(OCC(=O)Nc2cccc3nsnc23)cc1
,,,,,,,,,,,0.0,,,,,,CID1293489,O=C(Nc1ccc(N2CCOCC2)cc1N1CCOCC1)c1ccc([N+](=O)[O-])cc1
,,,,,,,,,,,,,,0.0,,,CID273366,O=C(CC(NC(=O)OCc1ccccc1)C(=O)O)OCc1ccccc1
0.0,,,0.0,0.0,,,,,,0.0,,,,,0.0,,CID665709,c1ccc(-c2cc(-c3nnc4sc(-c5ccccn5)nn34)[nH]n2)cc1
,,,,,,,,,,,,0.0,,,0.0,,CID883266,CCOC(=O)c1ccc(CNC(=O)CCC(=O)O)cc1
0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,,,CID750040,COc1ccc(-n2c(C)nc3c(cnn3-c3ccccc3)c2=O)cc1
,,,0.0,,,,,,,,,,,,,,CID657489,OCCOCCn1c2ccccc2c2ccccc21
,,,,,,,,,,,,,,0.0,,,CID1331298,COc1ccc(/C=C2\C(=O)NC(=O)N(Cc3ccccc3)C2=O)c(OC)c1OC
,,,,,,0.0,,,,,,,0.0,,,,CID3238299,CCOCCCNS(=O)(=O)c1ccc2c(c1)CCN2C(C)=O
,,,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,CID1223781,Cc1cc(C(=O)NCc2cccs2)c(C)o1
,,,,,,,0.0,,,,,,,,,0.0,CID644903,CC(C)n1c(SCC(=O)N2CCCC2)nc2c1c(=O)n(C)c(=O)n2C
,,,,,,,,,,0.0,,,,,,,CID5154752,CCN(CC)S(=O)(=O)c1ccc(NC(=O)CC(NC(C)=O)c2ccccc2)cc1
,,,0.0,0.0,,,,,,,,0.0,,,0.0,,CID992281,Cc1cc(Cl)c(S(=O)(=O)NCc2cccnc2)cc1OCC(N)=O
,0.0,,,,,,,,,,,0.0,,,,,CID2971605,CCC(COC(=O)Nc1cccc(C)c1C)NC(=O)OCC(C)C
,,,,,0.0,,,,,,,,,,,,CID1405158,Cc1ccccc1NC(=O)c1sc2nc3c(c(-c4ccco4)c2c1N)CCC3
0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,,0.0,CID894549,CSc1nsc(NC(=O)Cc2ccccc2)n1
,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,,CID664905,O=C(CSc1ncnc2c1oc1ccccc12)NCc1ccco1
,,,,,,,,,,,,,0.0,,,,CID1190250,COc1cc(/C=N/n2cnc3scc(-c4cccs4)c3c2=O)cc(OC)c1OC
,,,,,,,,,,,,,,0.0,,,CID2926474,CN1CCN(c2ccc(C(=O)c3ccc(Br)cc3)cc2[N+](=O)[O-])CC1
,,0.0,,,,,,,,,,,,0.0,,,CID3245533,Cc1nc2nc(C)c(CCC(=O)N3CCC4(CC3)OCCO4)c(C)n2n1
,,,,0.0,,,,,,,,,,,,,CID3245534,CCOc1ccccc1-n1c(SCC(=O)Nc2ccc(CC)cc2)nc2nnc(C)c-2c1N
,,,,,,,,,,,0.0,,,0.0,,,CID1473304,C=CCn1c(-c2cccn(Cc3cccc(Cl)c3)c2=O)n[nH]c1=S
,0.0,,0.0,,,,0.0,,,,0.0,,,,,,CID760500,Cc1ccc(/C=N/n2c(C)nnc2C)cc1
,0.0,,0.0,,,0.0,0.0,,,0.0,,,0.0,,0.0,,CID658281,CCCc1nn(CCc2ccccn2)c(N)c1CC
,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,CID658283,CCOC(=O)C1=C(C)OC(N)=C(C#N)C1c1ccsc1
,,0.0,,,0.0,,0.0,,,,0.0,,,,,0.0,CID658285,COc1ccc2c(c1OC)C(=O)N(c1nccs1)C2
0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,0.0,CID658286,CCOC(=O)CC(=O)CSc1nc(N)c(C#N)c(-c2ccc(Cl)cc2)c1C#N
,,,,,0.0,,,,,,,,,,,,CID1172661,COc1ccc(-c2csc(N(Cc3ccccc3)C(=O)COc3ccc(Cl)cc3)n2)cc1
,,,,,0.0,,,,,,,,,,,,CID1488217,Cc1ncc(S(=O)(=O)c2ccccc2)c(-c2ccccc2)n1
,,,,,0.0,,,,,,,,,,,,CID1949153,O=c1/c(=C/c2cccs2)sc2nc3ccccc3n12
,,,,,,,,,0.0,,,,,,,,CID4210206,CC(C)CC(=O)Nc1nc(=O)c2c([nH]1)CCCC2
,,,,,,0.0,,,,,,,0.0,,0.0,0.0,CID3239190,CCOC(=O)c1sc2nc3n(c(=O)c2c1C)CCC(C)CC3
,0.0,,,,,,0.0,,,,,,,,,0.0,CID2217917,CCOC(=O)CCCCC(=O)c1[nH]c(=O)[nH]c1CN1CCOCC1
,,,,0.0,,0.0,0.0,,,,,,,,,,CID2963966,COc1ccccc1NC(=O)C(C)NS(=O)(=O)c1ccccc1
,,,,0.0,,0.0,,,,0.0,,,,,,,CID1506525,COc1cc(OC)c(S(=O)(=O)N2CCCCC2)cc1S(=O)(=O)N1CCCCC1
